cons.conf.idx,cons.price.idx,contact,day_of_week,default,emp.var.rate,euribor3m,housing,loan,marital,month,nr.employed,poutcome,profession,responded,schooling,campaign1,custAge1,pastEmail1,pcontacted_pdays,pContacted_previous
-41.8,94.465,telephone,tue,no,1.4,4.864,no,no,married,jun,5228.1,nonexistent,blue-collar,no,other,6,40.0,no,True,no
-46.2,92.89299999999999,cellular,wed,no,-1.8,1.281,yes,no,divorced,may,5099.1,nonexistent,retired,no,professional.course,3,59.0,no,True,no
-36.4,93.994,telephone,wed,unknown,1.1,4.857,no,no,married,may,5191.0,nonexistent,admin.,no,high.school,3,42.0,no,True,no
-36.4,93.994,telephone,fri,unknown,1.1,4.864,yes,no,married,may,5191.0,nonexistent,blue-collar,yes,basic.9y,1,25.0,no,True,no
-47.1,93.075,cellular,mon,unknown,-1.8,1.405,no,no,married,apr,5099.1,nonexistent,blue-collar,no,basic.4y,3,41.0,no,True,no
-46.2,92.89299999999999,cellular,wed,no,-1.8,1.334,yes,no,married,may,5099.1,failure,admin.,no,professional.course,1,35.0,no,True,yes
-36.1,93.444,cellular,thu,no,1.4,4.9639999999999995,no,no,married,aug,5228.1,nonexistent,technician,no,professional.course,1,42.0,no,True,no
-42.7,93.91799999999999,cellular,unknown,unknown,1.4,4.962,no,no,married,jul,5228.1,nonexistent,blue-collar,no,basic.9y,2,26.0,no,True,no
-42.0,93.2,cellular,wed,no,-0.1,4.12,yes,yes,single,nov,5195.8,nonexistent,blue-collar,no,high.school,1,32.0,no,True,no
-42.7,93.91799999999999,cellular,tue,no,1.4,4.962,unknown,unknown,married,jul,5228.1,nonexistent,entrepreneur,no,basic.9y,2,37.0,no,True,no
-36.1,93.444,cellular,thu,no,1.4,4.962,yes,no,married,aug,5228.1,nonexistent,self-employed,no,other,1,53.0,no,True,no
-31.4,92.20100000000001,cellular,mon,no,-2.9,0.861,no,no,married,aug,5076.2,nonexistent,technician,no,other,1,34.0,no,True,no
-46.2,92.89299999999999,cellular,mon,no,-1.8,1.2990000000000002,yes,no,married,may,5099.1,failure,admin.,no,university.degree,3,42.0,yes,True,yes
-46.2,92.89299999999999,cellular,mon,no,-1.8,1.244,no,no,single,may,5099.1,nonexistent,student,no,other,1,24.0,no,True,no
-36.1,93.444,cellular,unknown,no,1.4,4.965,yes,no,single,aug,5228.1,nonexistent,technician,no,professional.course,5,35.0,no,True,no
-41.8,94.465,telephone,fri,no,1.4,4.959,no,no,single,jun,5228.1,nonexistent,admin.,no,university.degree,3,31.0,no,True,no
-36.1,93.444,telephone,thu,no,1.4,4.962,yes,yes,single,aug,5228.1,nonexistent,admin.,no,other,7+,33.0,no,True,no
-41.8,94.465,telephone,tue,no,1.4,4.864,yes,no,married,jun,5228.1,nonexistent,blue-collar,no,basic.9y,2,35.0,no,True,no
-36.1,93.444,cellular,fri,no,1.4,4.966,yes,no,married,aug,5228.1,nonexistent,services,no,basic.6y,5,46.0,no,True,no
-41.8,94.465,telephone,wed,unknown,1.4,4.864,yes,no,single,jun,5228.1,nonexistent,technician,no,basic.9y,2,33.0,no,True,no
-36.1,93.444,cellular,wed,unknown,1.4,4.9639999999999995,no,no,single,aug,5228.1,nonexistent,admin.,no,university.degree,1,42.0,no,True,no
-46.2,92.89299999999999,cellular,tue,unknown,-1.8,1.291,yes,no,married,may,5099.1,nonexistent,blue-collar,no,other,1,55.0,no,True,no
-42.7,93.91799999999999,cellular,tue,unknown,1.4,4.961,yes,no,single,jul,5228.1,nonexistent,blue-collar,no,other,6,39.0,no,True,no
-42.0,93.2,cellular,tue,no,-0.1,4.1530000000000005,no,yes,married,nov,5195.8,failure,admin.,no,university.degree,1,50.0,yes,True,yes
-36.1,93.444,cellular,tue,unknown,1.4,4.966,yes,no,single,aug,5228.1,nonexistent,technician,yes,professional.course,1,37.0,no,True,no
-42.0,93.2,cellular,tue,no,-0.1,4.1530000000000005,yes,no,divorced,nov,5195.8,nonexistent,services,no,other,1,45.0,no,True,no
-46.2,92.89299999999999,cellular,thu,no,-1.8,1.327,yes,yes,married,may,5099.1,nonexistent,blue-collar,no,basic.9y,2,36.0,no,True,no
-41.8,94.465,telephone,mon,no,1.4,4.865,no,no,married,jun,5228.1,nonexistent,admin.,no,university.degree,4,25.0,no,True,no
-41.8,94.465,telephone,wed,no,1.4,4.864,no,yes,married,jun,5228.1,nonexistent,unemployed,no,other,5,51.0,no,True,no
-40.8,92.963,cellular,unknown,no,-2.9,1.262,no,no,married,jun,5076.2,nonexistent,technician,no,university.degree,2,34.0,no,True,no
-36.1,93.444,cellular,mon,no,1.4,4.97,yes,no,married,aug,5228.1,nonexistent,technician,no,high.school,1,45.0,no,True,no
-40.8,92.963,cellular,fri,no,-2.9,1.268,no,no,married,jun,5076.2,nonexistent,admin.,yes,other,2,45.0,no,True,no
-46.2,92.89299999999999,cellular,unknown,no,-1.8,1.291,no,no,divorced,may,5099.1,nonexistent,admin.,yes,university.degree,3,48.0,no,True,no
-41.8,94.465,telephone,thu,no,1.4,4.961,no,no,married,jun,5228.1,nonexistent,admin.,no,basic.9y,1,45.0,no,True,no
-41.8,94.465,telephone,wed,no,1.4,4.962,yes,no,divorced,jun,5228.1,nonexistent,technician,no,professional.course,3,45.0,no,True,no
-42.0,93.2,cellular,fri,no,-0.1,4.021,no,no,single,nov,5195.8,failure,admin.,no,university.degree,2,32.0,yes,True,yes
-40.3,94.215,telephone,thu,no,-1.7,0.81,no,no,single,jul,4991.6,nonexistent,admin.,no,university.degree,1,32.0,no,True,no
-42.0,93.2,telephone,tue,no,-0.1,4.1530000000000005,yes,yes,married,nov,5195.8,failure,technician,no,professional.course,2,42.0,yes,True,yes
-36.4,93.994,telephone,wed,no,1.1,4.859,no,yes,married,may,5191.0,nonexistent,admin.,no,high.school,1,50.0,no,True,no
-46.2,92.89299999999999,cellular,mon,no,-1.8,1.2990000000000002,no,yes,divorced,may,5099.1,nonexistent,services,no,basic.9y,3,34.0,no,True,no
-50.0,92.84299999999999,cellular,fri,no,-1.8,1.531,yes,no,single,mar,5099.1,nonexistent,admin.,yes,university.degree,2,32.0,no,True,no
-36.1,93.444,cellular,thu,no,1.4,4.9639999999999995,yes,yes,married,aug,5228.1,nonexistent,housemaid,no,university.degree,4,31.0,no,True,no
-36.4,93.994,telephone,tue,no,1.1,4.856,yes,yes,married,may,5191.0,nonexistent,admin.,no,other,2,37.0,no,True,no
-36.1,93.444,cellular,tue,no,1.4,4.963,yes,yes,married,aug,5228.1,nonexistent,management,no,university.degree,1,48.0,no,True,no
-42.7,93.91799999999999,cellular,unknown,no,1.4,4.962,yes,no,married,jul,5228.1,nonexistent,blue-collar,no,other,1,42.0,no,True,no
-42.0,93.2,cellular,fri,no,-0.1,4.021,no,no,married,nov,5195.8,nonexistent,retired,no,other,3,50.0,no,True,no
-41.8,94.465,telephone,tue,unknown,1.4,4.961,yes,no,married,jun,5228.1,nonexistent,blue-collar,no,basic.9y,1,42.0,no,True,no
-41.8,94.465,telephone,mon,no,1.4,4.96,yes,yes,single,jun,5228.1,nonexistent,technician,no,university.degree,6,25.0,no,True,no
-36.4,93.994,telephone,wed,no,1.1,4.857,no,yes,single,may,5191.0,nonexistent,blue-collar,no,basic.9y,2,37.0,no,True,no
-42.0,93.2,cellular,thu,no,-0.1,4.0760000000000005,yes,no,married,nov,5195.8,nonexistent,technician,no,other,2,31.0,no,True,no
-46.2,92.89299999999999,cellular,thu,no,-1.8,1.327,no,no,single,may,5099.1,nonexistent,admin.,no,university.degree,2,39.0,no,True,no
-40.4,93.79799999999999,telephone,fri,no,-0.1,5.045,no,no,single,oct,5195.8,nonexistent,technician,no,other,1,43.0,no,True,no
-26.9,92.431,cellular,thu,no,-3.4,0.733,no,no,married,oct,5017.5,success,technician,yes,other,3,56.0,yes,False,yes
-46.2,92.89299999999999,cellular,mon,no,-1.8,1.2990000000000002,no,no,married,may,5099.1,failure,entrepreneur,no,other,2,37.0,yes,True,yes
-36.4,93.994,telephone,wed,no,1.1,4.8580000000000005,unknown,unknown,married,may,5191.0,nonexistent,admin.,no,high.school,2,42.0,no,True,no
-46.2,92.89299999999999,cellular,tue,no,-1.8,1.291,yes,no,single,may,5099.1,nonexistent,blue-collar,no,basic.6y,7+,33.0,no,True,no
-42.7,93.91799999999999,cellular,mon,unknown,1.4,4.962,no,no,married,jul,5228.1,nonexistent,admin.,no,high.school,3,29.0,no,True,no
-36.1,93.444,cellular,thu,no,1.4,4.968,yes,yes,single,aug,5228.1,nonexistent,technician,no,university.degree,1,35.0,no,True,no
-42.7,93.91799999999999,cellular,wed,no,1.4,4.962,no,no,married,jul,5228.1,nonexistent,blue-collar,no,basic.9y,1,25.0,no,True,no
-36.1,93.444,cellular,thu,unknown,1.4,4.963,no,yes,married,aug,5228.1,nonexistent,technician,no,professional.course,3,38.0,no,True,no
-39.8,94.055,cellular,fri,no,-1.7,0.732,no,yes,married,jun,4991.6,success,blue-collar,yes,basic.4y,1,42.0,yes,False,yes
-46.2,92.89299999999999,cellular,thu,no,-1.8,1.266,no,no,single,may,5099.1,success,technician,no,other,1,27.0,no,False,yes
-41.8,94.465,telephone,mon,no,1.4,4.961,yes,no,single,jun,5228.1,nonexistent,services,no,high.school,2,33.0,no,True,no
-46.2,92.89299999999999,cellular,mon,no,-1.8,1.264,no,no,single,may,5099.1,nonexistent,services,yes,university.degree,2,33.0,no,True,no
-36.1,93.444,cellular,thu,no,1.4,4.9639999999999995,yes,yes,single,aug,5228.1,nonexistent,admin.,no,university.degree,1,31.0,no,True,no
-50.0,92.84299999999999,cellular,tue,no,-1.8,1.7990000000000002,yes,no,single,mar,5099.1,nonexistent,services,yes,other,7+,33.0,no,True,no
-46.2,92.89299999999999,cellular,unknown,unknown,-1.8,1.334,no,no,married,may,5099.1,failure,housemaid,no,other,2,34.0,yes,True,yes
-26.9,92.431,cellular,tue,no,-3.4,0.728,yes,no,single,oct,5017.5,nonexistent,services,no,high.school,2,33.0,no,True,no
-42.7,93.91799999999999,cellular,mon,no,1.4,4.962,yes,no,divorced,jul,5228.1,nonexistent,technician,no,professional.course,4,33.0,no,True,no
-36.4,93.994,telephone,tue,no,1.1,4.857,yes,no,single,may,5191.0,nonexistent,self-employed,no,basic.9y,4,33.0,no,True,no
-33.6,92.469,cellular,unknown,no,-2.9,1.0290000000000001,yes,no,married,jul,5076.2,nonexistent,technician,no,other,3,36.0,no,True,no
-36.4,93.994,telephone,thu,no,1.1,4.855,no,no,married,may,5191.0,nonexistent,entrepreneur,no,other,1,38.0,no,True,no
-36.4,93.994,telephone,unknown,no,1.1,4.8580000000000005,yes,yes,divorced,may,5191.0,nonexistent,services,no,high.school,3,33.0,no,True,no
-36.4,93.994,telephone,tue,no,1.1,4.856,no,no,married,may,5191.0,nonexistent,blue-collar,no,basic.4y,2,53.0,no,True,no
-41.8,94.465,telephone,fri,no,1.4,4.967,yes,yes,married,jun,5228.1,nonexistent,blue-collar,no,other,2,34.0,no,True,no
-41.8,94.465,telephone,thu,unknown,1.4,4.961,yes,no,married,jun,5228.1,nonexistent,technician,no,other,2,42.0,no,True,no
-41.8,94.465,telephone,tue,no,1.4,4.961,yes,no,married,jun,5228.1,nonexistent,entrepreneur,no,other,2,35.0,no,True,no
-36.4,93.994,telephone,fri,no,1.1,4.859,yes,yes,married,may,5191.0,nonexistent,retired,no,university.degree,3,51.0,no,True,no
-47.1,93.075,cellular,fri,no,-1.8,1.405,no,no,divorced,apr,5099.1,nonexistent,blue-collar,no,basic.4y,2,37.0,no,True,no
-49.5,94.601,cellular,unknown,no,-1.1,0.972,yes,no,married,oct,4963.6,failure,admin.,yes,high.school,1,42.0,yes,True,yes
-36.1,93.444,cellular,thu,no,1.4,4.963,no,yes,married,aug,5228.1,nonexistent,technician,no,other,1,55.0,no,True,no
-46.2,92.89299999999999,cellular,wed,no,-1.8,1.334,no,yes,married,may,5099.1,nonexistent,services,no,high.school,1,31.0,no,True,no
-36.4,93.994,telephone,thu,unknown,1.1,4.855,yes,no,married,may,5191.0,nonexistent,services,no,professional.course,1,42.0,no,True,no
-36.1,93.444,cellular,fri,no,1.4,4.966,no,no,married,aug,5228.1,nonexistent,blue-collar,yes,basic.9y,1,52.0,no,True,no
-31.4,92.20100000000001,cellular,thu,no,-2.9,0.873,no,yes,single,aug,5076.2,failure,admin.,no,high.school,1,35.0,no,True,yes
-36.4,93.994,telephone,tue,no,1.1,4.856,no,no,married,may,5191.0,nonexistent,blue-collar,no,basic.6y,1,34.0,no,True,no
-40.3,94.215,telephone,thu,no,-1.7,0.899,yes,no,divorced,jul,4991.6,failure,admin.,yes,university.degree,3,45.0,no,True,yes
-40.3,94.215,cellular,fri,no,-1.7,0.861,no,no,married,jul,4991.6,nonexistent,admin.,no,high.school,7+,42.0,no,True,no
-42.7,93.91799999999999,telephone,unknown,unknown,1.4,4.955,yes,no,married,jul,5228.1,nonexistent,blue-collar,no,basic.9y,2,49.0,no,True,no
-42.0,93.2,cellular,fri,no,-0.1,4.021,yes,yes,married,nov,5195.8,nonexistent,self-employed,no,other,7+,42.0,no,True,no
-36.4,93.994,telephone,thu,unknown,1.1,4.86,yes,no,single,may,5191.0,nonexistent,student,no,other,2,33.0,no,True,no
-42.7,93.91799999999999,telephone,thu,unknown,1.4,4.966,no,no,divorced,jul,5228.1,nonexistent,admin.,no,university.degree,1,35.0,no,True,no
-42.0,93.2,cellular,thu,no,-0.1,4.0760000000000005,no,no,divorced,nov,5195.8,nonexistent,technician,yes,high.school,1,53.0,no,True,no
-40.8,92.963,cellular,mon,no,-2.9,1.26,no,no,married,jun,5076.2,nonexistent,unemployed,yes,other,1,57.0,no,True,no
-30.1,92.649,telephone,mon,no,-3.4,0.7140000000000001,no,no,married,nov,5017.5,nonexistent,technician,no,university.degree,4,31.0,no,True,no
-47.1,93.075,cellular,wed,no,-1.8,1.415,no,no,divorced,apr,5099.1,nonexistent,unemployed,no,basic.9y,1,44.0,no,True,no
-46.2,92.89299999999999,cellular,fri,no,-1.8,1.25,yes,no,married,may,5099.1,nonexistent,blue-collar,no,high.school,3,42.0,no,True,no
-36.4,93.994,telephone,fri,no,1.1,4.864,yes,no,divorced,may,5191.0,nonexistent,blue-collar,no,basic.9y,4,45.0,no,True,no
-36.4,93.994,telephone,mon,no,1.1,4.857,no,yes,divorced,may,5191.0,nonexistent,blue-collar,no,high.school,2,49.0,no,True,no
-46.2,92.89299999999999,cellular,tue,no,-1.8,1.291,yes,no,married,may,5099.1,nonexistent,admin.,no,high.school,3,42.0,no,True,no
-42.0,93.2,cellular,fri,unknown,-0.1,4.021,yes,yes,single,nov,5195.8,nonexistent,admin.,no,university.degree,2,51.0,no,True,no
-46.2,92.89299999999999,cellular,fri,no,-1.8,1.25,yes,no,married,may,5099.1,failure,entrepreneur,yes,other,1,43.0,yes,True,yes
-36.1,93.444,cellular,unknown,no,1.4,4.962,unknown,unknown,married,aug,5228.1,nonexistent,technician,no,other,2,42.0,no,True,no
-36.4,93.994,telephone,thu,no,1.1,4.86,yes,no,married,may,5191.0,nonexistent,self-employed,no,university.degree,5,47.0,no,True,no
-41.8,94.465,telephone,mon,no,1.4,4.865,no,no,single,jun,5228.1,nonexistent,management,no,other,1,33.0,no,True,no
-36.1,93.444,cellular,wed,no,1.4,4.967,yes,no,married,aug,5228.1,nonexistent,management,no,university.degree,1,53.0,no,True,no
-36.1,93.444,cellular,mon,no,1.4,4.965,no,no,married,aug,5228.1,nonexistent,self-employed,no,other,4,42.0,no,True,no
-42.7,93.91799999999999,cellular,thu,no,1.4,4.962,no,no,married,jul,5228.1,nonexistent,admin.,no,university.degree,2,44.0,no,True,no
-41.8,94.465,telephone,unknown,no,1.4,4.865,no,no,single,jun,5228.1,nonexistent,technician,no,university.degree,6,38.0,no,True,no
-46.2,92.89299999999999,cellular,unknown,no,-1.8,1.327,no,no,married,may,5099.1,nonexistent,blue-collar,no,basic.9y,1,31.0,no,True,no
-46.2,92.89299999999999,cellular,fri,no,-1.8,1.3130000000000002,yes,yes,married,may,5099.1,nonexistent,services,no,high.school,1,38.0,no,True,no
-36.4,93.994,telephone,wed,unknown,1.1,4.857,no,yes,married,may,5191.0,nonexistent,blue-collar,no,other,2,42.0,no,True,no
-46.2,92.89299999999999,cellular,fri,no,-1.8,1.25,yes,no,married,may,5099.1,failure,self-employed,no,university.degree,1,44.0,yes,True,yes
-31.4,92.20100000000001,cellular,fri,no,-2.9,0.8690000000000001,yes,yes,married,aug,5076.2,failure,management,no,high.school,4,35.0,yes,True,yes
-42.0,93.2,cellular,wed,no,-0.1,4.12,yes,no,single,nov,5195.8,nonexistent,entrepreneur,no,university.degree,1,36.0,no,True,no
-36.4,93.994,telephone,tue,unknown,1.1,4.856,no,no,single,may,5191.0,nonexistent,admin.,no,high.school,1,39.0,no,True,no
-36.1,93.444,cellular,fri,no,1.4,4.966,yes,no,single,aug,5228.1,nonexistent,technician,no,other,1,33.0,no,True,no
-42.0,93.2,cellular,mon,no,-0.1,4.191,no,no,married,nov,5195.8,nonexistent,retired,no,university.degree,1,52.0,no,True,no
-42.7,93.91799999999999,cellular,thu,no,1.4,4.968,no,no,single,jul,5228.1,nonexistent,blue-collar,no,basic.4y,1,27.0,no,True,no
-41.8,94.465,telephone,thu,no,1.4,4.958,no,no,single,jun,5228.1,nonexistent,admin.,no,high.school,4,39.0,no,True,no
-42.7,93.91799999999999,cellular,unknown,no,1.4,4.963,yes,no,married,jul,5228.1,nonexistent,admin.,yes,other,1,28.0,no,True,no
-41.8,94.465,telephone,wed,no,1.4,4.864,no,no,single,jun,5228.1,nonexistent,admin.,no,high.school,1,32.0,no,True,no
-36.4,93.994,telephone,thu,unknown,1.1,4.86,yes,no,divorced,may,5191.0,nonexistent,technician,no,other,1,28.0,no,True,no
-40.0,93.876,cellular,tue,no,-1.8,0.6970000000000001,yes,no,married,may,5008.7,nonexistent,admin.,yes,university.degree,1,42.0,no,True,no
-41.8,94.465,telephone,fri,no,1.4,4.959,yes,no,divorced,jun,5228.1,nonexistent,services,no,professional.course,1,50.0,no,True,no
-41.8,94.465,telephone,unknown,no,1.4,4.865,yes,yes,married,jun,5228.1,nonexistent,blue-collar,no,basic.4y,1,51.0,no,True,no
-26.9,92.431,cellular,wed,no,-3.4,0.742,no,no,married,oct,5017.5,nonexistent,entrepreneur,no,basic.9y,3,42.0,no,True,no
-46.2,92.89299999999999,cellular,unknown,no,-1.8,1.291,yes,no,married,may,5099.1,nonexistent,blue-collar,no,other,7+,43.0,no,True,no
-41.8,94.465,telephone,thu,no,1.4,4.8660000000000005,unknown,unknown,divorced,jun,5228.1,nonexistent,blue-collar,no,other,6,41.0,no,True,no
-41.8,94.465,telephone,tue,no,1.4,4.864,yes,yes,married,jun,5228.1,nonexistent,management,no,other,3,42.0,no,True,no
-36.4,93.994,telephone,thu,unknown,1.1,4.86,no,no,married,may,5191.0,nonexistent,blue-collar,no,other,1,47.0,no,True,no
-42.7,93.91799999999999,cellular,thu,no,1.4,4.958,yes,no,divorced,jul,5228.1,nonexistent,housemaid,no,basic.9y,1,39.0,no,True,no
-36.4,93.994,telephone,fri,unknown,1.1,4.859,unknown,unknown,married,may,5191.0,nonexistent,blue-collar,no,basic.4y,1,39.0,no,True,no
-36.1,93.444,cellular,wed,no,1.4,4.967,no,no,single,aug,5228.1,nonexistent,admin.,no,university.degree,1,33.0,no,True,no
-46.2,92.89299999999999,cellular,thu,no,-1.8,1.266,no,yes,divorced,may,5099.1,failure,services,no,high.school,1,40.0,no,True,yes
-42.7,93.91799999999999,cellular,wed,unknown,1.4,4.963,no,no,divorced,jul,5228.1,nonexistent,blue-collar,no,basic.4y,3,45.0,no,True,no
-46.2,92.89299999999999,cellular,thu,no,-1.8,1.266,yes,no,married,may,5099.1,failure,services,no,other,1,38.0,no,True,yes
-42.7,93.91799999999999,cellular,mon,no,1.4,4.96,yes,no,married,jul,5228.1,nonexistent,admin.,no,high.school,3,39.0,no,True,no
-42.7,93.91799999999999,cellular,wed,unknown,1.4,4.957,no,no,married,jul,5228.1,nonexistent,admin.,no,basic.9y,2,28.0,no,True,no
-36.4,93.994,telephone,wed,unknown,1.1,4.8580000000000005,no,yes,single,may,5191.0,nonexistent,admin.,no,basic.9y,1,33.0,no,True,no
-42.7,93.91799999999999,cellular,mon,no,1.4,4.96,yes,yes,married,jul,5228.1,nonexistent,admin.,no,basic.9y,3,33.0,no,True,no
-29.8,92.37899999999999,cellular,fri,no,-3.4,0.8029999999999999,no,no,married,sep,5017.5,nonexistent,management,no,other,1,64.0,no,True,no
-42.7,93.91799999999999,cellular,fri,no,1.4,4.957,yes,no,divorced,jul,5228.1,nonexistent,admin.,no,high.school,1,60.0,no,True,no
-39.8,94.055,cellular,wed,no,-1.7,0.7040000000000001,yes,no,single,jun,4991.6,success,technician,yes,professional.course,2,29.0,yes,False,yes
-36.1,93.444,cellular,thu,no,1.4,4.9639999999999995,yes,no,single,aug,5228.1,nonexistent,admin.,no,university.degree,2,33.0,no,True,no
-42.7,93.91799999999999,cellular,unknown,no,1.4,4.962,yes,no,single,jul,5228.1,nonexistent,blue-collar,no,basic.9y,2,33.0,no,True,no
-40.3,94.215,cellular,thu,no,-1.7,0.782,no,no,married,jul,4991.6,success,admin.,yes,high.school,2,42.0,no,False,yes
-36.1,93.444,cellular,tue,no,1.4,4.963,yes,yes,married,aug,5228.1,nonexistent,self-employed,no,other,4,42.0,no,True,no
-42.7,93.91799999999999,cellular,wed,no,1.4,4.963,yes,no,married,jul,5228.1,nonexistent,unknown,no,other,1,42.0,no,True,no
-36.4,93.994,telephone,thu,no,1.1,4.855,no,yes,married,may,5191.0,nonexistent,student,no,university.degree,2,42.0,no,True,no
-36.4,93.994,telephone,tue,no,1.1,4.856,no,no,single,may,5191.0,nonexistent,technician,no,other,4,42.0,no,True,no
-33.6,92.469,cellular,thu,no,-2.9,1.018,yes,no,single,jul,5076.2,nonexistent,student,yes,other,2,29.0,no,True,no
-46.2,92.89299999999999,cellular,unknown,unknown,-1.8,1.2990000000000002,yes,no,single,may,5099.1,nonexistent,blue-collar,no,basic.9y,3,30.0,no,True,no
-36.4,93.994,telephone,wed,unknown,1.1,4.856,no,no,divorced,may,5191.0,nonexistent,housemaid,no,basic.9y,2,36.0,no,True,no
-42.7,93.91799999999999,cellular,mon,no,1.4,4.962,no,yes,divorced,jul,5228.1,nonexistent,admin.,no,other,6,45.0,no,True,no
-38.3,94.027,telephone,tue,no,-1.7,0.904,yes,no,married,aug,4991.6,nonexistent,management,yes,university.degree,1,42.0,no,True,no
-36.4,93.994,telephone,thu,no,1.1,4.86,no,no,married,may,5191.0,nonexistent,blue-collar,no,other,2,30.0,no,True,no
-42.7,93.91799999999999,cellular,thu,no,1.4,4.963,no,no,single,jul,5228.1,nonexistent,admin.,no,high.school,1,33.0,no,True,no
-47.1,93.075,cellular,fri,no,-1.8,1.479,yes,no,married,apr,5099.1,nonexistent,blue-collar,no,basic.9y,1,42.0,no,True,no
-47.1,93.075,cellular,thu,no,-1.8,1.483,no,no,married,apr,5099.1,nonexistent,admin.,no,university.degree,1,30.0,no,True,no
-46.2,92.89299999999999,cellular,mon,no,-1.8,1.244,no,no,married,may,5099.1,nonexistent,technician,no,professional.course,6,32.0,no,True,no
-36.1,93.444,cellular,fri,no,1.4,4.966,yes,no,married,aug,5228.1,nonexistent,entrepreneur,no,university.degree,2,53.0,no,True,no
-30.1,92.649,cellular,thu,no,-3.4,0.7140000000000001,yes,yes,single,nov,5017.5,success,student,yes,professional.course,1,29.0,yes,False,yes
